Nitrogen Level,Phosphorous Level,Potassium Level,Temperature (°C),pH Level,Crop Selected,Yield Rate,Crop Rotation Plan,Irrigation Plan
136.6744826,38.32962222,85.51320707,28.1796361,8.413224103,kharif_sorghum,4.097246249,Kharif Sorghum-Pulse Rotation,Micro-irrigation
69.2480591,74.66523062,22.57257478,27.34094753,6.820022937,kharif_sorghum,5.726058183,Kharif Sorghum-Pulse Rotation,Sprinkler irrigation
142.3273237,41.10184781,88.45133205,22.69096398,6.454816626,pearl_millet,2.104163496,Pearl Millet-Pulse Rotation,Micro-irrigation
80.97956834,40.89355869,13.27195348,26.15389839,8.13554443,rapeseed_and_mustard,1.759009152,,Sprinkler irrigation
62.49788793,78.80809258,76.03490794,31.32735332,8.212891406,kharif_sorghum,2.16947266,Kharif Sorghum-Pulse Rotation,Alternate furrow irrigation
107.7730567,46.19949192,43.00810059,36.89167242,7.718845391,barley,5.321571366,Barley-Pulse Rotation,Alternate furrow irrigation
27.04244257,78.81394148,97.01797525,25.37366716,8.014389931,sesamum,3.639581248,,Flood irrigation
68.09741982,70.90688546,27.20214722,24.87430185,7.576344601,rapeseed_and_mustard,3.922338851,,Sprinkler irrigation
41.47477781,63.76348827,42.94538114,35.49747957,8.428065286,barley,3.607530966,Barley-Pulse Rotation,Drip irrigation
50.51726365,44.24396022,36.97409867,23.51199952,7.538084917,oilseeds,5.857359626,Oilseeds-Pulses Rotation,Micro-irrigation
68.27174873,22.47137119,61.50403312,35.83910388,6.36302514,finger_millet,3.019231996,Finger Millet-Legume Rotation,Subsurface drip irrigation
126.0584907,70.0636312,97.43992896,36.66789169,8.264921717,pigeonpea,4.716031848,Pigeonpea-Cereal Rotation,Micro-irrigation
108.7421592,34.91737383,65.7983429,30.31770909,7.987249423,maize,5.568297075,Maize-Legume Rotation,Micro-irrigation
54.5575196,54.71105027,33.60933942,15.99323532,5.890928484,sorghum,2.073066978,Sorghum-Chickpea Rotation,Micro-irrigation
24.50997254,61.93140436,40.2110578,20.58596216,8.017115112,rabi_sorghum,1.112791887,Rabi Sorghum-Wheat Rotation,Drip irrigation
21.71575123,62.28396101,31.6403426,24.59063597,6.664293944,pearl_millet,3.662282853,Pearl Millet-Pulse Rotation,Subsurface drip irrigation
127.8702411,20.40321433,24.87357145,30.62189286,6.720108628,groundnut,1.82176286,Groundnut-Maize Rotation,Alternate furrow irrigation
96.36458684,69.79526264,35.3359232,39.37758547,7.597575576,sesamum,2.443387068,,Flood irrigation
117.3990014,13.40684461,78.84261357,31.7445006,6.520062616,linseed,2.70623334,Linseed-Wheat Rotation,Sprinkler irrigation
123.4080823,44.85435864,40.93148339,25.66591098,6.361084506,groundnut,5.435251923,Groundnut-Maize Rotation,Alternate furrow irrigation
120.2523842,18.13086814,11.65826703,24.18304847,8.096134168,castor,3.677488211,Castor-Millet Rotation,Sprinkler irrigation
149.0215407,69.59895616,10.47740786,38.96219939,6.178652878,sorghum,2.949321208,Sorghum-Chickpea Rotation,Alternate furrow irrigation
74.94468028,76.0260071,25.57795404,31.46764161,6.07464451,maize,2.500136416,Maize-Legume Rotation,Flood irrigation
45.49940665,44.37014216,93.16684117,25.65579708,6.510286457,sesamum,3.759945494,,Drip irrigation
45.36333209,15.61976335,92.76309878,27.96273945,6.618966271,rice,2.022716654,Rice-Wheat Cycle,Drip irrigation
29.9375464,34.89622606,80.90925888,38.47209463,6.108485195,maize,5.337550402,Maize-Legume Rotation,Flood irrigation
76.40915413,57.20151575,63.77287221,33.47962523,7.030553388,rice,5.563545476,Rice-Wheat Cycle,Rainfed with supplementary irrigation
142.1895914,47.33285702,19.02916958,39.65614601,6.724092609,safflower,4.686834015,Safflower-Pulse Rotation,Drip irrigation
70.92802635,61.39459738,13.36530285,19.06510474,5.538999488,sunflower,4.604292282,Sunflower-Legume Rotation,Micro-irrigation
81.76848005,66.28771062,59.27681308,27.41549853,6.126467387,sesamum,3.573885944,,Subsurface drip irrigation
30.98399493,15.18061656,77.07437398,25.21854151,7.482264375,maize,5.691267756,Maize-Legume Rotation,Flood irrigation
104.9367247,54.08137907,62.16790744,18.50240059,5.542308903,rapeseed_and_mustard,2.02857909,,Drip irrigation
120.2882935,16.19718487,69.85162323,24.31066244,7.79464741,chickpea,4.634967024,Chickpea-Cereal Rotation,Micro-irrigation
35.90614644,30.08482978,43.16675235,28.90044379,6.791874186,sesamum,1.191304954,,Flood irrigation
102.3835781,17.76162272,64.29582468,23.28897209,6.987889328,cotton,5.648820526,Cotton-Legume Rotation,Alternate furrow irrigation
126.7894152,76.34498841,36.31921942,20.05295478,6.361771407,barley,2.981686914,Barley-Pulse Rotation,Flood irrigation
84.51295612,57.23372706,73.80203411,38.30076994,5.79336583,minor_pulses,3.937005217,Pulses-Oilseeds Rotation,Sprinkler irrigation
22.45814967,44.09507573,44.3341542,15.74081867,8.246726664,safflower,4.589559617,Safflower-Pulse Rotation,Drip irrigation
48.28871573,57.58435999,97.60385183,20.42852302,5.57114674,rapeseed_and_mustard,4.549103606,,Subsurface drip irrigation
33.19231338,46.65285795,11.4953509,18.73903742,6.691020131,pearl_millet,2.208276906,Pearl Millet-Pulse Rotation,Flood irrigation
49.18143713,42.68595544,47.32893977,15.91883804,6.540959362,rice,3.361770109,Rice-Wheat Cycle,Drip irrigation
96.64622406,15.96867679,47.69024434,23.85184423,7.400283578,wheat,5.751943839,Wheat-Pulse Rotation,Flood irrigation
66.9235944,36.39691666,48.26991545,16.85651521,8.4719058,cotton,4.62854622,Cotton-Legume Rotation,Rainfed with supplementary irrigation
102.0933177,14.4640764,74.03801584,15.76910709,8.391392527,chickpea,4.118725767,Chickpea-Cereal Rotation,Flood irrigation
136.1797103,35.50597842,45.83668185,15.95406958,6.219141058,groundnut,3.058547838,Groundnut-Maize Rotation,Drip irrigation
75.53354968,45.98908903,77.29005499,22.14358678,5.821837423,rice,1.786456958,Rice-Wheat Cycle,Drip irrigation
49.12932788,74.3511729,34.10666313,17.55514832,7.8007342,chickpea,3.939218914,Chickpea-Cereal Rotation,Subsurface drip irrigation
71.31408002,75.05355908,24.49777086,37.38583789,5.921711317,rapeseed_and_mustard,1.568979942,,Alternate furrow irrigation
81.56675622,21.99492852,42.38382413,36.75446514,8.136532237,rabi_sorghum,5.14446153,Rabi Sorghum-Wheat Rotation,Flood irrigation
119.9778866,44.08238298,51.08024752,37.35029654,6.918565554,minor_pulses,5.357939102,Pulses-Oilseeds Rotation,Flood irrigation
79.33723369,10.37510659,18.38113759,38.80272748,7.901880388,safflower,3.618328458,Safflower-Pulse Rotation,Subsurface drip irrigation
70.41107005,14.42805904,84.87678124,17.65466027,6.986524522,safflower,2.936895197,Safflower-Pulse Rotation,Micro-irrigation
32.08572682,32.97951729,45.26454701,28.56058178,8.114763372,rice,3.2143781,Rice-Wheat Cycle,Rainfed with supplementary irrigation
106.7547456,13.05371902,38.07486776,17.25452134,8.147468154,pigeonpea,1.331455182,Pigeonpea-Cereal Rotation,Flood irrigation
52.58549093,72.54500556,91.58936629,28.93231877,7.434145021,sesamum,4.024095086,,Flood irrigation
120.6930385,30.58702236,96.6253087,31.62924528,7.084180625,sorghum,3.501740342,Sorghum-Chickpea Rotation,Flood irrigation
66.81073152,15.1784592,17.39188601,21.34738737,5.956941663,oilseeds,5.704426798,Oilseeds-Pulses Rotation,Alternate furrow irrigation
52.17059364,19.14835432,36.70794012,36.56405806,6.121096771,rapeseed_and_mustard,2.194976541,,Flood irrigation
100.6893151,61.1775411,60.88673631,33.30869598,8.100304102,chickpea,5.68286212,Chickpea-Cereal Rotation,Sprinkler irrigation
139.8118927,56.58156497,51.71984604,25.14635635,8.474762705,barley,2.519294026,Barley-Pulse Rotation,Subsurface drip irrigation
66.84535636,74.93316397,13.96678502,23.85840841,5.928425295,cotton,1.823315532,Cotton-Legume Rotation,Rainfed with supplementary irrigation
30.195237,72.06874541,82.68896127,17.76294172,7.802188565,cotton,3.671099908,Cotton-Legume Rotation,Micro-irrigation
109.0822915,37.19738859,52.52450582,34.24046337,5.904690861,finger_millet,4.659082203,Finger Millet-Legume Rotation,Sprinkler irrigation
90.85014488,20.36772558,39.88039788,15.67212961,8.066331866,rapeseed_and_mustard,4.448132827,,Sprinkler irrigation
66.34633596,35.21692836,21.90382816,29.33919796,5.607979606,rabi_sorghum,5.572413305,Rabi Sorghum-Wheat Rotation,Rainfed with supplementary irrigation
50.67454237,62.0432022,69.085002,39.50015662,5.814526359,linseed,1.109598397,Linseed-Wheat Rotation,Sprinkler irrigation
77.04009665,30.2249558,86.14060979,29.43174184,6.649119099,groundnut,5.778543679,Groundnut-Maize Rotation,Flood irrigation
131.4419718,43.10629316,35.91944812,27.00335926,7.121402456,pigeonpea,2.226690548,Pigeonpea-Cereal Rotation,Subsurface drip irrigation
106.9845372,60.56699633,83.31214128,23.92033604,6.252661546,rapeseed_and_mustard,5.258848713,,Flood irrigation
52.38419638,12.44485059,38.85040783,15.44374339,7.975128897,safflower,3.101897873,Safflower-Pulse Rotation,Subsurface drip irrigation
134.1026142,21.34806647,46.90664476,30.14007995,8.168925037,chickpea,1.023733158,Chickpea-Cereal Rotation,Subsurface drip irrigation
109.9976554,25.0710671,18.83682776,29.5903102,7.511865293,rapeseed_and_mustard,3.552970978,,Alternate furrow irrigation
145.1596317,26.6463776,90.78148219,35.93594927,7.430960508,castor,1.88921742,Castor-Millet Rotation,Alternate furrow irrigation
56.95825149,35.00851519,88.61689617,38.41830203,7.333134895,oilseeds,4.751677328,Oilseeds-Pulses Rotation,Alternate furrow irrigation
70.16539186,75.73889454,55.24619613,20.0359343,7.000978216,kharif_sorghum,1.844277191,Kharif Sorghum-Pulse Rotation,Subsurface drip irrigation
50.58403267,22.64112792,49.67048287,26.10788513,5.612415955,sunflower,5.385399311,Sunflower-Legume Rotation,Flood irrigation
85.29332662,64.44602107,95.70384205,34.05367909,8.448542088,finger_millet,5.187779069,Finger Millet-Legume Rotation,Alternate furrow irrigation
111.1739315,66.2267115,91.05757812,34.20287101,6.635666799,wheat,4.728216029,Wheat-Pulse Rotation,Drip irrigation
53.6497525,57.00320559,56.01332445,37.96998204,6.700931815,rabi_sorghum,5.289219543,Rabi Sorghum-Wheat Rotation,Subsurface drip irrigation
52.02315011,44.19070509,33.05227141,32.06379562,6.185648204,sugarcane,5.800717126,Sugarcane-Pulse Rotation,Drip irrigation
85.42520014,50.66731343,41.80606778,32.41062424,7.082783163,pearl_millet,5.55904908,Pearl Millet-Pulse Rotation,Sprinkler irrigation
20.12577572,71.20340223,85.86760103,24.22750304,7.62227921,rabi_sorghum,5.085298365,Rabi Sorghum-Wheat Rotation,Drip irrigation
121.9152945,26.33670362,62.80499187,26.18009097,7.285155877,rice,1.424746227,Rice-Wheat Cycle,Subsurface drip irrigation
144.9492481,11.53624063,67.86538544,36.23704538,7.253077494,sugarcane,5.246072133,Sugarcane-Pulse Rotation,Sprinkler irrigation
110.928971,52.32146229,19.10370469,33.45292052,7.808440244,cotton,4.432824305,Cotton-Legume Rotation,Alternate furrow irrigation
69.84350948,34.66870502,70.87169545,23.70160431,6.043506874,cotton,1.887044119,Cotton-Legume Rotation,Drip irrigation
118.2151915,64.54726103,96.55127741,39.46734984,7.286659069,wheat,2.177139268,Wheat-Pulse Rotation,Flood irrigation
25.81903505,13.3797375,62.14183986,26.85752302,7.707621755,rapeseed_and_mustard,4.690589025,,Micro-irrigation
129.2649117,54.00328607,19.5097834,38.5622771,6.016679341,sugarcane,2.294648418,Sugarcane-Pulse Rotation,Flood irrigation
132.7104389,74.79215879,85.04258588,39.3455215,6.133193346,cotton,2.180650277,Cotton-Legume Rotation,Drip irrigation
55.4914031,50.62426041,62.68544764,28.1423676,6.497581234,pigeonpea,4.181559101,Pigeonpea-Cereal Rotation,Drip irrigation
136.4666124,67.42075634,33.02169446,19.87279087,6.318063163,castor,3.762891831,Castor-Millet Rotation,Micro-irrigation
128.4602335,60.70290817,91.43237065,27.05956135,5.776635987,sugarcane,5.22500962,Sugarcane-Pulse Rotation,Micro-irrigation
64.27645999,32.40788668,64.73560926,22.08908896,7.998016426,linseed,3.51859861,Linseed-Wheat Rotation,Flood irrigation
97.97617381,34.42023554,56.37199045,33.75988169,7.973163322,linseed,5.342361364,Linseed-Wheat Rotation,Flood irrigation
121.3246136,59.51630347,32.03532821,15.58690665,7.243392766,rabi_sorghum,2.676631593,Rabi Sorghum-Wheat Rotation,Micro-irrigation
66.33842853,67.42176894,65.10056393,33.8568955,6.814943921,minor_pulses,4.263840959,Pulses-Oilseeds Rotation,Micro-irrigation
20.2700555,66.03898107,62.79609752,22.44248506,6.351239698,finger_millet,1.945751967,Finger Millet-Legume Rotation,Drip irrigation
149.4887843,52.94916846,26.20521014,32.4428743,6.563394679,rabi_sorghum,5.881187745,Rabi Sorghum-Wheat Rotation,Flood irrigation
54.38619319,36.87081975,96.13691754,30.72916149,7.53860017,minor_pulses,5.803006734,Pulses-Oilseeds Rotation,Rainfed with supplementary irrigation
147.9090583,64.75496686,71.31458074,20.50238123,7.793953862,rice,3.151373979,Rice-Wheat Cycle,Rainfed with supplementary irrigation
73.05030378,18.51993933,90.46278689,21.7871646,5.962985449,pearl_millet,2.649695572,Pearl Millet-Pulse Rotation,Drip irrigation
81.84345232,21.14057958,33.94135073,29.28581884,6.705819478,kharif_sorghum,4.914106095,Kharif Sorghum-Pulse Rotation,Rainfed with supplementary irrigation
143.8956643,22.01290216,75.71822017,31.7213285,6.574863655,soyabean,2.940240548,Soybean-Wheat Rotation,Flood irrigation
66.07645659,17.4426763,99.0260842,30.8310499,6.299110826,finger_millet,5.382917117,Finger Millet-Legume Rotation,Rainfed with supplementary irrigation
74.98105998,74.10239552,20.13513172,30.77595613,5.533071256,minor_pulses,3.223503705,Pulses-Oilseeds Rotation,Sprinkler irrigation
101.637884,23.39251318,94.77565156,38.69235878,5.711810168,soyabean,4.848057026,Soybean-Wheat Rotation,Rainfed with supplementary irrigation
42.81406666,51.24598582,66.63855805,18.03990113,6.480606518,groundnut,4.270063494,Groundnut-Maize Rotation,Drip irrigation
105.4231781,50.15020495,50.64301334,28.54753045,7.663500639,soyabean,4.432286485,Soybean-Wheat Rotation,Rainfed with supplementary irrigation
91.84834901,36.02700925,99.69192098,18.34076215,8.438941877,rabi_sorghum,2.58940114,Rabi Sorghum-Wheat Rotation,Subsurface drip irrigation
131.4938852,72.33693232,80.69586816,32.57030009,6.558246692,kharif_sorghum,2.347235194,Kharif Sorghum-Pulse Rotation,Subsurface drip irrigation
29.72737155,29.90879478,46.30020764,33.35371814,5.518084979,sugarcane,4.187807558,Sugarcane-Pulse Rotation,Sprinkler irrigation
135.8855825,52.3801249,72.49743636,32.83221949,7.644827563,pigeonpea,3.750431622,Pigeonpea-Cereal Rotation,Drip irrigation
84.74601894,28.88369142,94.7962907,32.53081516,8.493829302,rapeseed_and_mustard,3.291351611,,Rainfed with supplementary irrigation
143.872475,65.95614456,40.13397951,24.96691828,7.919574337,castor,2.209673221,Castor-Millet Rotation,Sprinkler irrigation
78.38515579,39.31631018,91.26243928,33.33488861,7.406184993,rapeseed_and_mustard,4.986848034,,Drip irrigation
69.84170614,57.21522937,74.74296247,29.55672268,6.279175176,rapeseed_and_mustard,4.039336456,,Micro-irrigation
99.04555291,54.31433638,79.23894766,35.37196363,6.24204268,sugarcane,5.698466722,Sugarcane-Pulse Rotation,Flood irrigation
37.84586439,36.83071459,26.45431196,33.10713078,6.661099306,sesamum,5.86054695,,Rainfed with supplementary irrigation
36.54432924,59.20852396,23.74265582,19.1181681,8.000865329,wheat,4.063129508,Wheat-Pulse Rotation,Rainfed with supplementary irrigation
28.58898687,29.60488729,79.52521901,25.3105168,7.765517161,finger_millet,4.67440012,Finger Millet-Legume Rotation,Micro-irrigation
66.77500289,57.05178285,11.77312517,33.52123932,8.030391452,kharif_sorghum,1.685431247,Kharif Sorghum-Pulse Rotation,Rainfed with supplementary irrigation
53.70727921,29.60582074,34.40437632,15.18729947,7.003059912,sesamum,2.674027992,,Subsurface drip irrigation
32.94979742,29.64951293,89.92694582,16.15014917,6.330012306,pearl_millet,4.780195525,Pearl Millet-Pulse Rotation,Drip irrigation
130.8214033,20.08095034,87.01460644,16.93574062,7.262289043,sorghum,1.432762933,Sorghum-Chickpea Rotation,Alternate furrow irrigation
98.27968328,61.90233113,57.46474832,32.45599377,5.589837308,cotton,2.918188922,Cotton-Legume Rotation,Rainfed with supplementary irrigation
30.92363136,53.42308989,11.92199763,39.41337817,7.926184087,castor,4.236908918,Castor-Millet Rotation,Sprinkler irrigation
76.34891338,39.97013636,72.00836971,23.94785619,7.879971036,wheat,3.158378497,Wheat-Pulse Rotation,Rainfed with supplementary irrigation
22.16685284,49.72413836,77.2805443,20.45687319,7.734823928,soyabean,3.078542625,Soybean-Wheat Rotation,Drip irrigation
63.09121068,40.55731343,73.43795062,31.12149102,5.540594523,oilseeds,1.133666898,Oilseeds-Pulses Rotation,Rainfed with supplementary irrigation
133.8606442,70.81538346,59.53274109,25.33106409,5.95316787,oilseeds,4.673362906,Oilseeds-Pulses Rotation,Drip irrigation
115.8208517,18.32335672,91.68702129,30.51145429,6.570687777,pearl_millet,4.176995432,Pearl Millet-Pulse Rotation,Alternate furrow irrigation
146.2344399,29.94103269,83.48363239,22.91592247,6.709892807,pearl_millet,4.607732541,Pearl Millet-Pulse Rotation,Sprinkler irrigation
50.19518009,65.80274061,89.61435516,37.922105,8.499459487,chickpea,5.415383175,Chickpea-Cereal Rotation,Flood irrigation
45.15916876,21.38211183,58.46871554,28.87566211,7.179330336,pearl_millet,4.297843772,Pearl Millet-Pulse Rotation,Subsurface drip irrigation
93.12699741,72.36593067,64.31692734,21.12728706,5.512854622,sesamum,2.940063802,,Rainfed with supplementary irrigation
65.04782447,43.51858033,41.40289295,36.67140281,6.813803676,rabi_sorghum,4.974921607,Rabi Sorghum-Wheat Rotation,Alternate furrow irrigation
136.0026774,22.83347467,27.93175413,21.5524815,6.702098879,finger_millet,3.827763251,Finger Millet-Legume Rotation,Rainfed with supplementary irrigation
134.8694911,55.4687636,65.28196172,30.28788782,7.257788373,wheat,2.168109271,Wheat-Pulse Rotation,Micro-irrigation
36.90569587,68.62402654,83.35438067,20.47887317,7.056388837,safflower,4.946595494,Safflower-Pulse Rotation,Alternate furrow irrigation
131.4850959,49.11352295,50.5971917,28.23181539,7.272741287,cotton,3.957611291,Cotton-Legume Rotation,Alternate furrow irrigation
96.45314865,24.22807045,25.1699214,31.57330999,8.268079543,sesamum,3.498019026,,Subsurface drip irrigation
133.1353276,73.08599949,36.43073627,23.00859919,6.550984255,castor,1.904077368,Castor-Millet Rotation,Flood irrigation
59.80028617,46.0094532,51.63967934,35.103799,7.653048343,rice,5.605175884,Rice-Wheat Cycle,Alternate furrow irrigation
94.98079468,23.78935748,57.03388778,23.50930243,7.55856872,pearl_millet,5.895477913,Pearl Millet-Pulse Rotation,Rainfed with supplementary irrigation
117.2301437,51.53503083,39.85649519,31.75262245,6.949450336,cotton,4.854292328,Cotton-Legume Rotation,Alternate furrow irrigation
102.1255108,39.24954529,89.84142642,18.29512307,6.7640183,barley,5.267121642,Barley-Pulse Rotation,Alternate furrow irrigation
90.21855255,20.41073052,34.40296596,22.67442003,7.422361399,linseed,3.77991297,Linseed-Wheat Rotation,Rainfed with supplementary irrigation
57.21865968,67.72376744,76.27160568,26.98357722,7.231746406,pearl_millet,3.975241209,Pearl Millet-Pulse Rotation,Drip irrigation
107.7083908,71.46962843,61.79835245,33.44180753,6.312330186,rice,1.070883054,Rice-Wheat Cycle,Subsurface drip irrigation
107.4555523,38.64771382,23.16790546,30.94467066,7.249029193,castor,5.475988908,Castor-Millet Rotation,Alternate furrow irrigation
106.6176347,25.96649107,16.03712597,35.13658407,7.160920213,finger_millet,2.009345053,Finger Millet-Legume Rotation,Flood irrigation
122.1116539,65.59734198,13.07463083,25.06841447,7.802606271,rapeseed_and_mustard,5.428532369,,Subsurface drip irrigation
137.1342228,22.15621171,34.11139643,23.88781365,7.744363385,rice,4.665577139,Rice-Wheat Cycle,Flood irrigation
93.48271476,15.74524671,21.41938203,15.20343914,7.83564047,sugarcane,3.828968396,Sugarcane-Pulse Rotation,Micro-irrigation
111.1137035,67.74157214,31.00917596,17.71732931,5.758159134,pigeonpea,5.801709491,Pigeonpea-Cereal Rotation,Rainfed with supplementary irrigation
70.73591226,65.95041358,42.10185205,20.7705764,8.483367239,rabi_sorghum,1.203151813,Rabi Sorghum-Wheat Rotation,Rainfed with supplementary irrigation
90.33792696,17.11107657,45.39899146,36.96310375,6.047929191,sunflower,4.363835867,Sunflower-Legume Rotation,Sprinkler irrigation
73.10567778,10.63024326,62.61072136,39.0380754,5.773209121,rapeseed_and_mustard,5.095874003,,Subsurface drip irrigation
62.6371139,43.84998924,29.48052459,24.73997332,5.549931321,sugarcane,2.818043033,Sugarcane-Pulse Rotation,Flood irrigation
38.9663533,70.72086581,10.50608724,18.79119169,5.772787406,soyabean,2.915588402,Soybean-Wheat Rotation,Rainfed with supplementary irrigation
35.33061639,44.25640129,68.10061338,23.28603933,7.747672675,sugarcane,2.137257491,Sugarcane-Pulse Rotation,Alternate furrow irrigation
106.796341,54.86650671,23.36153729,15.20558213,7.667353146,rice,2.215196755,Rice-Wheat Cycle,Rainfed with supplementary irrigation
82.5352779,10.19243548,91.02028573,29.9868915,8.429770466,castor,2.09548075,Castor-Millet Rotation,Sprinkler irrigation
119.3365173,73.19276061,50.70688017,28.18561088,7.696303187,finger_millet,1.403018521,Finger Millet-Legume Rotation,Drip irrigation
143.1331221,38.66354042,99.63645361,37.81858331,7.95906352,minor_pulses,5.005736969,Pulses-Oilseeds Rotation,Drip irrigation
143.5583643,40.34389987,52.82842191,34.17639804,5.670556264,barley,3.710656586,Barley-Pulse Rotation,Alternate furrow irrigation
32.29403217,36.02177456,22.59359348,19.76606828,8.031365141,rice,2.488837665,Rice-Wheat Cycle,Micro-irrigation
77.59911137,65.35693486,20.96730318,18.96170173,7.651126238,chickpea,5.637125823,Chickpea-Cereal Rotation,Flood irrigation
146.4176901,18.08086442,13.42116865,35.56836003,6.764877534,wheat,2.755423822,Wheat-Pulse Rotation,Subsurface drip irrigation
51.8612978,76.48164512,21.55368308,22.31163836,6.472540582,kharif_sorghum,1.328721285,Kharif Sorghum-Pulse Rotation,Alternate furrow irrigation
143.6050296,61.45333916,29.99282558,19.96683549,6.068232329,groundnut,2.318079568,Groundnut-Maize Rotation,Alternate furrow irrigation
140.9854559,30.80890813,35.60543034,33.94239216,6.824794498,finger_millet,5.448679867,Finger Millet-Legume Rotation,Alternate furrow irrigation
117.7074096,13.90114375,22.67597905,17.67282803,7.745940523,pearl_millet,2.914292718,Pearl Millet-Pulse Rotation,Alternate furrow irrigation
29.78159266,76.94141698,70.43381012,19.09277476,6.941795654,linseed,1.812740299,Linseed-Wheat Rotation,Subsurface drip irrigation
23.92053051,43.58757107,44.35159268,30.3494589,6.468409385,pearl_millet,1.213724038,Pearl Millet-Pulse Rotation,Flood irrigation
27.75880471,70.37279906,14.05981289,27.23705906,5.571645018,pigeonpea,2.578437657,Pigeonpea-Cereal Rotation,Micro-irrigation
144.0783916,73.50165282,10.38022594,28.58079081,7.234687161,groundnut,2.798016338,Groundnut-Maize Rotation,Micro-irrigation
124.99511,23.06981328,10.58251173,21.23356928,5.863557459,chickpea,5.348819362,Chickpea-Cereal Rotation,Drip irrigation
99.68170196,73.42636878,68.12678273,15.25128147,6.098429016,kharif_sorghum,2.039551882,Kharif Sorghum-Pulse Rotation,Flood irrigation
20.87294531,12.43656275,68.23211367,23.6529589,7.621942084,sorghum,1.202465681,Sorghum-Chickpea Rotation,Subsurface drip irrigation
82.80784043,32.33516942,86.0070158,29.10573966,8.209390158,wheat,5.086284856,Wheat-Pulse Rotation,Micro-irrigation
135.9801657,38.16556435,95.38388987,38.52569326,7.677139815,sugarcane,3.220543053,Sugarcane-Pulse Rotation,Subsurface drip irrigation
119.1297968,48.62286278,71.34241957,27.4007747,5.866529887,pigeonpea,1.034301629,Pigeonpea-Cereal Rotation,Drip irrigation
49.33115034,25.75015774,48.87434536,39.1598734,7.378699311,chickpea,2.450895487,Chickpea-Cereal Rotation,Subsurface drip irrigation
25.15881611,56.52842463,98.99751851,30.70632771,8.334612889,maize,1.68140065,Maize-Legume Rotation,Rainfed with supplementary irrigation
118.5901124,10.15295285,25.26177246,30.03928734,5.738007485,sorghum,5.052190527,Sorghum-Chickpea Rotation,Flood irrigation
39.52819182,49.48381941,66.60492251,39.10953011,8.161007473,pearl_millet,3.410026379,Pearl Millet-Pulse Rotation,Alternate furrow irrigation
95.87575534,68.61427826,61.61632266,33.68111446,8.163046313,soyabean,1.699285831,Soybean-Wheat Rotation,Subsurface drip irrigation
47.60448137,32.79440473,47.8042674,37.60728636,7.706630967,sugarcane,3.873947304,Sugarcane-Pulse Rotation,Flood irrigation
21.79009582,49.49365045,95.76243479,37.54657475,7.974542383,sunflower,4.359709705,Sunflower-Legume Rotation,Subsurface drip irrigation
136.7171818,31.02406792,35.2274333,39.94828388,6.888068593,castor,3.078586194,Castor-Millet Rotation,Rainfed with supplementary irrigation
94.3746035,60.53209498,98.64788834,27.49167582,8.205890271,maize,3.307403878,Maize-Legume Rotation,Flood irrigation
35.12214824,53.80458298,94.94627316,19.48660023,6.449953529,rapeseed_and_mustard,5.136143887,,Rainfed with supplementary irrigation
65.26107709,79.45133879,77.53250137,21.85351412,7.236463036,sugarcane,4.512938723,Sugarcane-Pulse Rotation,Subsurface drip irrigation
67.99451126,77.4612476,57.0603967,20.45986017,7.457222875,pearl_millet,5.95838785,Pearl Millet-Pulse Rotation,Flood irrigation
74.54784183,13.53795595,17.57187845,20.3048607,6.184781102,soyabean,1.885342343,Soybean-Wheat Rotation,Alternate furrow irrigation
109.6383178,58.95165794,59.76745472,18.04858749,6.91755395,soyabean,4.916608577,Soybean-Wheat Rotation,Drip irrigation
138.4388308,35.99435185,27.70061531,16.05891248,5.566322373,chickpea,2.718874507,Chickpea-Cereal Rotation,Flood irrigation
103.2361234,26.69438155,99.47705149,39.82039456,6.307006386,rabi_sorghum,3.024325683,Rabi Sorghum-Wheat Rotation,Drip irrigation
138.3797839,38.97537455,69.33827206,17.08514256,7.901222193,chickpea,1.804717292,Chickpea-Cereal Rotation,Micro-irrigation
77.99778314,11.40986433,28.65366559,33.99117459,7.707632667,castor,2.05253919,Castor-Millet Rotation,Drip irrigation
38.48270588,16.697086,45.00899658,32.48596196,5.876561317,barley,4.586933805,Barley-Pulse Rotation,Alternate furrow irrigation
130.1949621,40.7742643,89.97413137,28.02487091,5.688535111,soyabean,4.910714635,Soybean-Wheat Rotation,Sprinkler irrigation
49.60773837,72.40034806,60.58055524,27.13078645,6.965417888,cotton,3.852858026,Cotton-Legume Rotation,Micro-irrigation
141.0904537,43.99312346,11.44954437,19.62489065,8.250910192,groundnut,4.683499344,Groundnut-Maize Rotation,Drip irrigation
35.12714951,62.81873344,95.24313284,39.66446719,5.939117049,chickpea,2.201295725,Chickpea-Cereal Rotation,Alternate furrow irrigation
59.37269859,14.5955161,30.43600316,32.05466203,7.849386135,wheat,3.17562856,Wheat-Pulse Rotation,Flood irrigation
146.7804434,38.46963268,75.13174197,16.63634159,5.78401619,minor_pulses,1.172888527,Pulses-Oilseeds Rotation,Drip irrigation
147.425471,15.72593913,33.14449296,32.93726715,7.527911332,linseed,4.345305842,Linseed-Wheat Rotation,Subsurface drip irrigation
99.063182,45.7504325,86.76985703,34.52178726,8.361215628,sunflower,3.492430838,Sunflower-Legume Rotation,Micro-irrigation
59.78400624,76.69241428,52.5523726,36.23115108,5.929205745,groundnut,1.546833302,Groundnut-Maize Rotation,Flood irrigation
